dataset,model,seed,burden,n_alarmed,n_fail,ear,within_5,recall_5,within_7,recall_7,within_10,recall_10,within_15,recall_15,within_30,recall_30,within_60,recall_60,within_90,recall_90,within_180,recall_180,within_365,recall_365
Toshiba,LSTM,68,0.05,129,209,0.04978409956819914,0.15503875968992248,0.09569377990430622,0.17054263565891473,0.10526315789473684,0.1937984496124031,0.11961722488038277,0.23255813953488372,0.14354066985645933,0.32558139534883723,0.20095693779904306,0.46511627906976744,0.28708133971291866,0.5581395348837209,0.3444976076555024,0.7829457364341085,0.48325358851674644,0.9069767441860465,0.5598086124401914
Toshiba,LSTM,69,0.01,46,209,0.009906019812039623,0.15217391304347827,0.03349282296650718,0.1956521739130435,0.0430622009569378,0.1956521739130435,0.0430622009569378,0.2826086956521739,0.06220095693779904,0.45652173913043476,0.10047846889952153,0.6304347826086957,0.13875598086124402,0.7608695652173914,0.1674641148325359,0.9130434782608695,0.20095693779904306,1.0,0.22009569377990432
Toshiba,LSTM,69,0.05,125,209,0.04978409956819914,0.136,0.08133971291866028,0.168,0.10047846889952153,0.184,0.11004784688995216,0.24,0.14354066985645933,0.328,0.19617224880382775,0.48,0.28708133971291866,0.56,0.3349282296650718,0.784,0.4688995215311005,0.904,0.5406698564593302
Toshiba,LSTM,70,0.01,49,209,0.009906019812039623,0.16326530612244897,0.03827751196172249,0.20408163265306123,0.04784688995215311,0.2653061224489796,0.06220095693779904,0.3673469387755102,0.0861244019138756,0.46938775510204084,0.11004784688995216,0.6326530612244898,0.14832535885167464,0.7755102040816326,0.18181818181818182,0.8979591836734694,0.21052631578947367,0.9795918367346939,0.22966507177033493
Toshiba,LSTM,70,0.05,127,209,0.04978409956819914,0.11023622047244094,0.06698564593301436,0.14173228346456693,0.0861244019138756,0.16535433070866143,0.10047846889952153,0.2125984251968504,0.1291866028708134,0.31496062992125984,0.19138755980861244,0.4409448818897638,0.2679425837320574,0.5433070866141733,0.33014354066985646,0.7716535433070866,0.4688995215311005,0.8976377952755905,0.5454545454545454
Toshiba,LSTM,71,0.01,47,209,0.009906019812039623,0.1276595744680851,0.028708133971291867,0.19148936170212766,0.0430622009569378,0.19148936170212766,0.0430622009569378,0.2765957446808511,0.06220095693779904,0.46808510638297873,0.10526315789473684,0.6382978723404256,0.14354066985645933,0.8085106382978723,0.18181818181818182,0.9148936170212766,0.20574162679425836,0.9787234042553191,0.22009569377990432
Toshiba,LSTM,71,0.05,128,209,0.04978409956819914,0.1328125,0.08133971291866028,0.1484375,0.09090909090909091,0.1796875,0.11004784688995216,0.21875,0.1339712918660287,0.3125,0.19138755980861244,0.453125,0.27751196172248804,0.5390625,0.33014354066985646,0.75,0.45933014354066987,0.890625,0.5454545454545454
Toshiba,GRU,42,0.01,48,209,0.009906019812039623,0.125,0.028708133971291867,0.14583333333333334,0.03349282296650718,0.1875,0.0430622009569378,0.2916666666666667,0.06698564593301436,0.4166666666666667,0.09569377990430622,0.5416666666666666,0.12440191387559808,0.7291666666666666,0.1674641148325359,0.9166666666666666,0.21052631578947367,0.9791666666666666,0.22488038277511962
Toshiba,GRU,42,0.05,129,209,0.04978409956819914,0.13953488372093023,0.0861244019138756,0.16279069767441862,0.10047846889952153,0.17829457364341086,0.11004784688995216,0.2248062015503876,0.13875598086124402,0.32558139534883723,0.20095693779904306,0.4573643410852713,0.2822966507177033,0.5348837209302325,0.33014354066985646,0.7596899224806202,0.4688995215311005,0.8837209302325582,0.5454545454545454
Toshiba,GRU,43,0.01,42,209,0.009906019812039623,0.19047619047619047,0.03827751196172249,0.23809523809523808,0.04784688995215311,0.2619047619047619,0.05263157894736842,0.35714285714285715,0.07177033492822966,0.47619047619047616,0.09569377990430622,0.5714285714285714,0.11483253588516747,0.8095238095238095,0.16267942583732056,0.9285714285714286,0.18660287081339713,0.9761904761904762,0.19617224880382775
Toshiba,GRU,43,0.05,125,209,0.04978409956819914,0.136,0.08133971291866028,0.176,0.10526315789473684,0.192,0.11483253588516747,0.224,0.1339712918660287,0.328,0.19617224880382775,0.448,0.2679425837320574,0.528,0.3157894736842105,0.784,0.4688995215311005,0.888,0.5311004784688995
Toshiba,GRU,44,0.01,45,209,0.009906019812039623,0.2,0.0430622009569378,0.26666666666666666,0.05741626794258373,0.28888888888888886,0.06220095693779904,0.37777777777777777,0.08133971291866028,0.4666666666666667,0.10047846889952153,0.5555555555555556,0.11961722488038277,0.8,0.1722488038277512,0.9111111111111111,0.19617224880382775,0.9777777777777777,0.21052631578947367
Toshiba,GRU,44,0.05,127,209,0.04978409956819914,0.14173228346456693,0.0861244019138756,0.16535433070866143,0.10047846889952153,0.1889763779527559,0.11483253588516747,0.2204724409448819,0.1339712918660287,0.3228346456692913,0.19617224880382775,0.4409448818897638,0.2679425837320574,0.5354330708661418,0.3253588516746411,0.7716535433070866,0.4688995215311005,0.905511811023622,0.5502392344497608
Toshiba,GRU,45,0.01,47,209,0.009906019812039623,0.1702127659574468,0.03827751196172249,0.2553191489361702,0.05741626794258373,0.3191489361702128,0.07177033492822966,0.3617021276595745,0.08133971291866028,0.46808510638297873,0.10526315789473684,0.6170212765957447,0.13875598086124402,0.7446808510638298,0.1674641148325359,0.8723404255319149,0.19617224880382775,0.9787234042553191,0.22009569377990432
Toshiba,GRU,45,0.05,129,209,0.04978409956819914,0.14728682170542637,0.09090909090909091,0.17054263565891473,0.10526315789473684,0.18604651162790697,0.11483253588516747,0.2248062015503876,0.13875598086124402,0.32558139534883723,0.20095693779904306,0.46511627906976744,0.28708133971291866,0.5503875968992248,0.3397129186602871,0.7596899224806202,0.4688995215311005,0.8992248062015504,0.5550239234449761
Toshiba,GRU,46,0.01,44,209,0.009906019812039623,0.1590909090909091,0.03349282296650718,0.20454545454545456,0.0430622009569378,0.25,0.05263157894736842,0.29545454545454547,0.06220095693779904,0.4090909090909091,0.0861244019138756,0.5681818181818182,0.11961722488038277,0.75,0.15789473684210525,0.9090909090909091,0.19138755980861244,0.9772727272727273,0.20574162679425836
Toshiba,GRU,46,0.05,128,209,0.04978409956819914,0.1484375,0.09090909090909091,0.15625,0.09569377990430622,0.171875,0.10526315789473684,0.21875,0.1339712918660287,0.3203125,0.19617224880382775,0.453125,0.27751196172248804,0.5546875,0.3397129186602871,0.7578125,0.46411483253588515,0.890625,0.5454545454545454
Toshiba,GRU,47,0.01,49,209,0.009906019812039623,0.22448979591836735,0.05263157894736842,0.30612244897959184,0.07177033492822966,0.32653061224489793,0.07655502392344497,0.40816326530612246,0.09569377990430622,0.4897959183673469,0.11483253588516747,0.673469387755102,0.15789473684210525,0.7755102040816326,0.18181818181818182,0.8979591836734694,0.21052631578947367,0.9591836734693877,0.22488038277511962
Toshiba,GRU,47,0.05,127,209,0.04978409956819914,0.12598425196850394,0.07655502392344497,0.1732283464566929,0.10526315789473684,0.18110236220472442,0.11004784688995216,0.23622047244094488,0.14354066985645933,0.3228346456692913,0.19617224880382775,0.44881889763779526,0.2727272727272727,0.5354330708661418,0.3253588516746411,0.7559055118110236,0.45933014354066987,0.8818897637795275,0.5358851674641149
Toshiba,GRU,48,0.01,46,209,0.009906019812039623,0.15217391304347827,0.03349282296650718,0.1956521739130435,0.0430622009569378,0.2608695652173913,0.05741626794258373,0.30434782608695654,0.06698564593301436,0.43478260869565216,0.09569377990430622,0.5869565217391305,0.1291866028708134,0.7608695652173914,0.1674641148325359,0.9130434782608695,0.20095693779904306,0.9782608695652174,0.215311004784689
Toshiba,GRU,48,0.05,129,209,0.04978409956819914,0.17054263565891473,0.10526315789473684,0.1937984496124031,0.11961722488038277,0.20930232558139536,0.1291866028708134,0.24806201550387597,0.15311004784688995,0.32558139534883723,0.20095693779904306,0.4496124031007752,0.27751196172248804,0.5348837209302325,0.33014354066985646,0.7596899224806202,0.4688995215311005,0.8992248062015504,0.5550239234449761
Toshiba,GRU,49,0.01,45,209,0.009906019812039623,0.17777777777777778,0.03827751196172249,0.24444444444444444,0.05263157894736842,0.28888888888888886,0.06220095693779904,0.3333333333333333,0.07177033492822966,0.4222222222222222,0.09090909090909091,0.5555555555555556,0.11961722488038277,0.7555555555555555,0.16267942583732056,0.8888888888888888,0.19138755980861244,0.9777777777777777,0.21052631578947367
Toshiba,GRU,49,0.05,127,209,0.04978409956819914,0.14960629921259844,0.09090909090909091,0.1732283464566929,0.10526315789473684,0.1889763779527559,0.11483253588516747,0.2283464566929134,0.13875598086124402,0.31496062992125984,0.19138755980861244,0.4330708661417323,0.2631578947368421,0.5196850393700787,0.3157894736842105,0.7559055118110236,0.45933014354066987,0.889763779527559,0.5406698564593302
Toshiba,GRU,50,0.01,44,209,0.009906019812039623,0.18181818181818182,0.03827751196172249,0.22727272727272727,0.04784688995215311,0.22727272727272727,0.04784688995215311,0.36363636363636365,0.07655502392344497,0.4318181818181818,0.09090909090909091,0.5681818181818182,0.11961722488038277,0.8181818181818182,0.1722488038277512,0.9090909090909091,0.19138755980861244,1.0,0.21052631578947367
Toshiba,GRU,50,0.05,125,209,0.04978409956819914,0.144,0.0861244019138756,0.16,0.09569377990430622,0.176,0.10526315789473684,0.2,0.11961722488038277,0.312,0.18660287081339713,0.456,0.2727272727272727,0.552,0.33014354066985646,0.776,0.46411483253588515,0.912,0.5454545454545454
Toshiba,GRU,51,0.01,46,209,0.009906019812039623,0.1956521739130435,0.0430622009569378,0.2826086956521739,0.06220095693779904,0.30434782608695654,0.06698564593301436,0.391304347826087,0.0861244019138756,0.45652173913043476,0.10047846889952153,0.5869565217391305,0.1291866028708134,0.782608695652174,0.1722488038277512,0.8695652173913043,0.19138755980861244,0.9565217391304348,0.21052631578947367
Toshiba,GRU,51,0.05,127,209,0.04978409956819914,0.14173228346456693,0.0861244019138756,0.15748031496062992,0.09569377990430622,0.1889763779527559,0.11483253588516747,0.2125984251968504,0.1291866028708134,0.3228346456692913,0.19617224880382775,0.48031496062992124,0.291866028708134,0.5669291338582677,0.3444976076555024,0.7874015748031497,0.4784688995215311,0.905511811023622,0.5502392344497608
Toshiba,GRU,52,0.01,45,209,0.009906019812039623,0.2,0.0430622009569378,0.26666666666666666,0.05741626794258373,0.3111111111111111,0.06698564593301436,0.3111111111111111,0.06698564593301436,0.4444444444444444,0.09569377990430622,0.5555555555555556,0.11961722488038277,0.7555555555555555,0.16267942583732056,0.8888888888888888,0.19138755980861244,0.9555555555555556,0.20574162679425836
Toshiba,GRU,52,0.05,126,209,0.04978409956819914,0.12698412698412698,0.07655502392344497,0.14285714285714285,0.0861244019138756,0.1746031746031746,0.10526315789473684,0.20634920634920634,0.12440191387559808,0.31746031746031744,0.19138755980861244,0.4523809523809524,0.2727272727272727,0.5476190476190477,0.33014354066985646,0.7857142857142857,0.47368421052631576,0.9206349206349206,0.5550239234449761
Toshiba,GRU,53,0.01,43,209,0.009906019812039623,0.16279069767441862,0.03349282296650718,0.2558139534883721,0.05263157894736842,0.27906976744186046,0.05741626794258373,0.32558139534883723,0.06698564593301436,0.4418604651162791,0.09090909090909091,0.5813953488372093,0.11961722488038277,0.8372093023255814,0.1722488038277512,0.9302325581395349,0.19138755980861244,0.9767441860465116,0.20095693779904306
Toshiba,GRU,53,0.05,129,209,0.04978409956819914,0.15503875968992248,0.09569377990430622,0.17054263565891473,0.10526315789473684,0.20155038759689922,0.12440191387559808,0.2248062015503876,0.13875598086124402,0.3333333333333333,0.20574162679425836,0.4573643410852713,0.2822966507177033,0.5348837209302325,0.33014354066985646,0.7674418604651163,0.47368421052631576,0.9069767441860465,0.5598086124401914
Toshiba,GRU,54,0.01,45,209,0.009906019812039623,0.17777777777777778,0.03827751196172249,0.2,0.0430622009569378,0.2222222222222222,0.04784688995215311,0.28888888888888886,0.06220095693779904,0.4,0.0861244019138756,0.5333333333333333,0.11483253588516747,0.8,0.1722488038277512,0.9111111111111111,0.19617224880382775,0.9777777777777777,0.21052631578947367
Toshiba,GRU,54,0.05,128,209,0.04978409956819914,0.171875,0.10526315789473684,0.1796875,0.11004784688995216,0.203125,0.12440191387559808,0.2421875,0.14832535885167464,0.34375,0.21052631578947367,0.4765625,0.291866028708134,0.5703125,0.3492822966507177,0.78125,0.4784688995215311,0.90625,0.5550239234449761
Toshiba,GRU,55,0.01,43,209,0.009906019812039623,0.16279069767441862,0.03349282296650718,0.2558139534883721,0.05263157894736842,0.2558139534883721,0.05263157894736842,0.32558139534883723,0.06698564593301436,0.4186046511627907,0.0861244019138756,0.5581395348837209,0.11483253588516747,0.7674418604651163,0.15789473684210525,0.8837209302325582,0.18181818181818182,0.9767441860465116,0.20095693779904306
Toshiba,GRU,55,0.05,126,209,0.04978409956819914,0.1349206349206349,0.08133971291866028,0.14285714285714285,0.0861244019138756,0.16666666666666666,0.10047846889952153,0.20634920634920634,0.12440191387559808,0.31746031746031744,0.19138755980861244,0.4603174603174603,0.27751196172248804,0.5555555555555556,0.3349282296650718,0.7857142857142857,0.47368421052631576,0.8888888888888888,0.5358851674641149
Toshiba,GRU,56,0.01,45,209,0.009906019812039623,0.15555555555555556,0.03349282296650718,0.26666666666666666,0.05741626794258373,0.28888888888888886,0.06220095693779904,0.35555555555555557,0.07655502392344497,0.4888888888888889,0.10526315789473684,0.5777777777777777,0.12440191387559808,0.7777777777777778,0.1674641148325359,0.9111111111111111,0.19617224880382775,0.9555555555555556,0.20574162679425836
Toshiba,GRU,56,0.05,127,209,0.04978409956819914,0.13385826771653545,0.08133971291866028,0.14173228346456693,0.0861244019138756,0.18110236220472442,0.11004784688995216,0.2047244094488189,0.12440191387559808,0.31496062992125984,0.19138755980861244,0.4645669291338583,0.2822966507177033,0.5511811023622047,0.3349282296650718,0.7637795275590551,0.46411483253588515,0.889763779527559,0.5406698564593302
Toshiba,GRU,57,0.01,46,209,0.009906019812039623,0.10869565217391304,0.023923444976076555,0.1956521739130435,0.0430622009569378,0.2391304347826087,0.05263157894736842,0.34782608695652173,0.07655502392344497,0.5,0.11004784688995216,0.5869565217391305,0.1291866028708134,0.8043478260869565,0.17703349282296652,0.9130434782608695,0.20095693779904306,0.9782608695652174,0.215311004784689
Toshiba,GRU,57,0.05,123,209,0.04978409956819914,0.13008130081300814,0.07655502392344497,0.17073170731707318,0.10047846889952153,0.1951219512195122,0.11483253588516747,0.22764227642276422,0.1339712918660287,0.3008130081300813,0.17703349282296652,0.44715447154471544,0.2631578947368421,0.5447154471544715,0.32057416267942584,0.7723577235772358,0.45454545454545453,0.8861788617886179,0.5215311004784688
Toshiba,GRU,58,0.01,48,209,0.009906019812039623,0.16666666666666666,0.03827751196172249,0.25,0.05741626794258373,0.2708333333333333,0.06220095693779904,0.3333333333333333,0.07655502392344497,0.5,0.11483253588516747,0.6041666666666666,0.13875598086124402,0.7916666666666666,0.18181818181818182,0.9375,0.215311004784689,1.0,0.22966507177033493
Toshiba,GRU,58,0.05,130,209,0.04978409956819914,0.15384615384615385,0.09569377990430622,0.16153846153846155,0.10047846889952153,0.17692307692307693,0.11004784688995216,0.2153846153846154,0.1339712918660287,0.3153846153846154,0.19617224880382775,0.4461538461538462,0.27751196172248804,0.5461538461538461,0.3397129186602871,0.7692307692307693,0.4784688995215311,0.9076923076923077,0.5645933014354066
Toshiba,GRU,59,0.01,44,209,0.009906019812039623,0.25,0.05263157894736842,0.29545454545454547,0.06220095693779904,0.29545454545454547,0.06220095693779904,0.38636363636363635,0.08133971291866028,0.5,0.10526315789473684,0.6136363636363636,0.1291866028708134,0.7727272727272727,0.16267942583732056,0.9090909090909091,0.19138755980861244,0.9772727272727273,0.20574162679425836
Toshiba,GRU,59,0.05,131,209,0.04978409956819914,0.1450381679389313,0.09090909090909091,0.19083969465648856,0.11961722488038277,0.20610687022900764,0.1291866028708134,0.25190839694656486,0.15789473684210525,0.3435114503816794,0.215311004784689,0.48091603053435117,0.3014354066985646,0.5648854961832062,0.35406698564593303,0.7786259541984732,0.4880382775119617,0.916030534351145,0.5741626794258373
Toshiba,GRU,60,0.01,49,209,0.009906019812039623,0.20408163265306123,0.04784688995215311,0.24489795918367346,0.05741626794258373,0.2857142857142857,0.06698564593301436,0.30612244897959184,0.07177033492822966,0.40816326530612246,0.09569377990430622,0.5102040816326531,0.11961722488038277,0.7346938775510204,0.1722488038277512,0.8775510204081632,0.20574162679425836,0.9591836734693877,0.22488038277511962
