ds,model,seed,budget,crit,thr,row_rec,row_far,OT,E,M,CE,CN,recall,precision,far,mlt
Toshiba,LGBM,71,0.05,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,71,0.05,op,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,XGB,42,0.001,row,0.076,0.19623059866962306,0.0006397854803480152,34,47,128,23,3705,0.16267942583732056,0.3269230769230769,0.006169527896995708,41.0
Toshiba,XGB,42,0.005,row,0.002,0.4336395312005068,0.005267030244921305,48,93,68,125,3603,0.22966507177033493,0.18045112781954886,0.03353004291845493,56.0
Toshiba,XGB,42,0.005,op,0.78,0.13715552739942985,0.0004509763529764304,26,37,146,15,3713,0.12440191387559808,0.3333333333333333,0.004023605150214592,51.0
Toshiba,XGB,42,0.01,row,0.002,0.4336395312005068,0.005267030244921305,48,93,68,125,3603,0.22966507177033493,0.18045112781954886,0.03353004291845493,56.0
Toshiba,XGB,42,0.01,op,0.063,0.2081089642065252,0.0010580078485044287,37,51,121,33,3695,0.17703349282296652,0.30578512396694213,0.008851931330472103,41.5
Toshiba,XGB,42,0.02,row,0.001,0.49857459613557176,0.013285665908813448,46,100,63,177,3551,0.22009569377990432,0.14241486068111456,0.04747854077253219,77.0
Toshiba,XGB,42,0.02,op,0.006,0.34241368387709853,0.0029922524644666634,43,79,87,68,3660,0.20574162679425836,0.22631578947368422,0.018240343347639486,54.5
Toshiba,XGB,42,0.05,row,0.001,0.49857459613557176,0.013285665908813448,46,100,63,177,3551,0.22009569377990432,0.14241486068111456,0.04747854077253219,77.0
Toshiba,XGB,42,0.05,op,0.001,0.49857459613557176,0.013285665908813448,46,100,63,177,3551,0.22009569377990432,0.14241486068111456,0.04747854077253219,77.0
Toshiba,XGB,43,0.001,row,0.14500000000000002,0.19955654101995565,0.0008073451217000022,36,44,129,26,3702,0.1722488038277512,0.33962264150943394,0.006974248927038627,33.5
Toshiba,XGB,43,0.001,op,0.874,0.04608805828318024,7.092185142846624e-05,13,11,185,3,3725,0.06220095693779904,0.48148148148148145,0.0008047210300429185,23.0
Toshiba,XGB,43,0.005,row,0.009000000000000001,0.38786822933164394,0.004879667002958957,50,93,66,132,3596,0.23923444976076555,0.18181818181818182,0.03540772532188841,65.0
Toshiba,XGB,43,0.005,op,0.335,0.14380741210009504,0.00034554100514670673,30,33,146,14,3714,0.14354066985645933,0.38961038961038963,0.0037553648068669528,34.0
Toshiba,XGB,43,0.01,row,0.003,0.45137789040228066,0.009689224236757712,45,101,63,232,3496,0.215311004784689,0.11904761904761904,0.06223175965665236,82.5
Toshiba,XGB,43,0.01,op,0.117,0.22188786822933165,0.0009447223720814779,37,50,122,32,3696,0.17703349282296652,0.31092436974789917,0.008583690987124463,39.0
Toshiba,XGB,43,0.02,row,0.002,0.4814697497624327,0.016062445878100497,36,115,58,334,3394,0.1722488038277512,0.07422680412371134,0.0895922746781116,124.0
Toshiba,XGB,43,0.02,op,0.041,0.2861894203357618,0.002273695004096955,39,72,98,65,3663,0.18660287081339713,0.2215909090909091,0.017435622317596565,65.0
Toshiba,XGB,43,0.05,row,0.002,0.4814697497624327,0.016062445878100497,36,115,58,334,3394,0.1722488038277512,0.07422680412371134,0.0895922746781116,124.0
Toshiba,XGB,43,0.05,op,0.005,0.41305036426987646,0.006902157892072642,49,95,65,164,3564,0.23444976076555024,0.1590909090909091,0.043991416309012876,69.5
Toshiba,XGB,44,0.001,row,0.139,0.19132087424770353,0.0007686358669127095,31,48,130,26,3702,0.14832535885167464,0.29523809523809524,0.006974248927038627,46.0
Toshiba,XGB,44,0.001,op,0.858,0.051472917326575864,0.00015727326595396521,14,15,180,4,3724,0.06698564593301436,0.42424242424242425,0.001072961373390558,54.0
Toshiba,XGB,44,0.005,row,0.006,0.3927779537535635,0.004843258647931749,44,93,72,108,3620,0.21052631578947367,0.17959183673469387,0.028969957081545063,68.0
Toshiba,XGB,44,0.005,op,0.496,0.13683877098511246,0.000500648718385299,23,38,148,18,3710,0.11004784688995216,0.2911392405063291,0.004828326180257511,51.0
Toshiba,XGB,44,0.01,row,0.002,0.46246436490338927,0.010006748403649282,46,99,64,177,3551,0.22009569377990432,0.14285714285714285,0.04747854077253219,83.0
Toshiba,XGB,44,0.01,op,0.094,0.21301868862844472,0.0011860461528008582,35,58,116,37,3691,0.1674641148325359,0.2692307692307692,0.00992489270386266,48.0
Toshiba,XGB,44,0.02,row,0.002,0.46246436490338927,0.010006748403649282,46,99,64,177,3551,0.22009569377990432,0.14285714285714285,0.04747854077253219,83.0
Toshiba,XGB,44,0.02,op,0.015,0.30662020905923343,0.0028295653167242658,41,78,90,73,3655,0.19617224880382775,0.21354166666666666,0.019581545064377683,62.0
Toshiba,XGB,44,0.05,row,0.001,0.5405448210326259,0.030830567967631485,34,120,55,572,3156,0.16267942583732056,0.046831955922865015,0.15343347639484978,152.0
Toshiba,XGB,44,0.05,op,0.002,0.46246436490338927,0.010006748403649282,46,99,64,177,3551,0.22009569377990432,0.14285714285714285,0.04747854077253219,83.0
Toshiba,XGB,45,0.001,row,0.061,0.21270193221412734,0.0006560271257133128,35,47,127,24,3704,0.1674641148325359,0.330188679245283,0.006437768240343348,41.0
Toshiba,XGB,45,0.005,row,0.002,0.4147925245486221,0.0051203140484547835,48,89,72,123,3605,0.22966507177033493,0.18461538461538463,0.03299356223175966,53.0
Toshiba,XGB,45,0.005,op,0.903,0.14000633512828634,0.000441096018712541,22,37,150,15,3713,0.10526315789473684,0.2972972972972973,0.004023605150214592,65.0
Toshiba,XGB,45,0.01,row,0.001,0.47703515996198925,0.008790384512833201,45,96,68,152,3576,0.215311004784689,0.15358361774744028,0.0407725321888412,77.0
Toshiba,XGB,45,0.01,op,0.061,0.21270193221412734,0.0006560271257133128,35,47,127,24,3704,0.1674641148325359,0.330188679245283,0.006437768240343348,41.0
Toshiba,XGB,45,0.02,row,0.001,0.47703515996198925,0.008790384512833201,45,96,68,152,3576,0.215311004784689,0.15358361774744028,0.0407725321888412,77.0
Toshiba,XGB,45,0.02,op,0.006,0.328159645232816,0.0024474806095056397,43,78,88,72,3656,0.20574162679425836,0.22279792746113988,0.019313304721030045,51.0
Toshiba,XGB,45,0.05,row,0.001,0.47703515996198925,0.008790384512833201,45,96,68,152,3576,0.215311004784689,0.15358361774744028,0.0407725321888412,77.0
Toshiba,XGB,45,0.05,op,0.001,0.47703515996198925,0.008790384512833201,45,96,68,152,3576,0.215311004784689,0.15358361774744028,0.0407725321888412,77.0
Toshiba,XGB,46,0.001,row,0.061,0.21586949635730124,0.0008003070753750399,33,54,122,31,3697,0.15789473684210525,0.2796610169491525,0.008315450643776824,46.0
Toshiba,XGB,46,0.005,row,0.002,0.3949952486537852,0.003865376249896121,49,88,72,91,3637,0.23444976076555024,0.2149122807017544,0.024409871244635194,53.0
Toshiba,XGB,46,0.005,op,0.271,0.17817548305353184,0.0005541108010460702,30,45,134,22,3706,0.14354066985645933,0.30927835051546393,0.005901287553648069,42.0
Toshiba,XGB,46,0.01,row,0.001,0.43221412733607856,0.008304894663455513,47,95,67,200,3528,0.22488038277511962,0.13742690058479531,0.0536480686695279,69.5
Toshiba,XGB,46,0.01,op,0.060000000000000005,0.233132720937599,0.0009298341971632883,36,59,114,35,3693,0.1722488038277512,0.27692307692307694,0.009388412017167383,46.0
Toshiba,XGB,46,0.02,row,0.001,0.43221412733607856,0.008304894663455513,47,95,67,200,3528,0.22488038277511962,0.13742690058479531,0.0536480686695279,69.5
Toshiba,XGB,46,0.02,op,0.006,0.3110547988596769,0.0021008568280012465,41,78,90,55,3673,0.19617224880382775,0.23563218390804597,0.014753218884120171,56.0
Toshiba,XGB,46,0.05,row,0.001,0.43221412733607856,0.008304894663455513,47,95,67,200,3528,0.22488038277511962,0.13742690058479531,0.0536480686695279,69.5
Toshiba,XGB,46,0.05,op,0.002,0.3949952486537852,0.003865376249896121,49,88,72,91,3637,0.23444976076555024,0.2149122807017544,0.024409871244635194,53.0
Toshiba,XGB,47,0.001,row,0.165,0.192112765283497,0.0005493736544811918,27,44,138,17,3711,0.1291866028708134,0.3068181818181818,0.0045600858369098714,48.0
Toshiba,XGB,47,0.001,op,0.997,0.04878048780487805,8.770488497260712e-05,10,9,190,2,3726,0.04784688995215311,0.47619047619047616,0.000536480686695279,25.0
Toshiba,XGB,47,0.005,row,0.002,0.4054482103262591,0.003544603753931493,45,87,77,84,3644,0.215311004784689,0.20833333333333334,0.022532188841201718,58.5
Toshiba,XGB,47,0.005,op,0.908,0.13636363636363635,0.0003976496173603699,23,37,149,12,3716,0.11004784688995216,0.3194444444444444,0.003218884120171674,49.5
Toshiba,XGB,47,0.01,row,0.001,0.4458346531517263,0.007495654683129559,44,91,74,123,3605,0.21052631578947367,0.17054263565891473,0.03299356223175966,68.0
Toshiba,XGB,47,0.01,op,0.062,0.2169781438074121,0.0008809739140226848,32,53,124,33,3695,0.15311004784688995,0.2711864406779661,0.008851931330472103,46.0
Toshiba,XGB,47,0.02,row,0.001,0.4458346531517263,0.007495654683129559,44,91,74,123,3605,0.21052631578947367,0.17054263565891473,0.03299356223175966,68.0
Toshiba,XGB,47,0.02,op,0.008,0.3048780487804878,0.0017291938432253526,38,70,101,56,3672,0.18181818181818182,0.23170731707317074,0.015021459227467811,54.5
Toshiba,XGB,47,0.05,row,0.001,0.4458346531517263,0.007495654683129559,44,91,74,123,3605,0.21052631578947367,0.17054263565891473,0.03299356223175966,68.0
Toshiba,XGB,47,0.05,op,0.001,0.4458346531517263,0.007495654683129559,44,91,74,123,3605,0.21052631578947367,0.17054263565891473,0.03299356223175966,68.0
Toshiba,XGB,48,0.001,row,0.166,0.192112765283497,0.0012914815006305818,38,60,111,39,3689,0.18181818181818182,0.2773722627737226,0.01046137339055794,50.5
Toshiba,XGB,48,0.001,op,0.889,0.030408615774469433,2.5445244405632927e-05,10,5,194,2,3726,0.04784688995215311,0.5882352941176471,0.000536480686695279,20.0
Toshiba,XGB,48,0.005,row,0.015,0.36632879315806144,0.004175185635239173,48,93,68,133,3595,0.22966507177033493,0.17518248175182483,0.03567596566523605,66.0
Toshiba,XGB,48,0.005,op,0.309,0.11339879632562559,0.0005883536033579061,22,39,148,23,3705,0.10526315789473684,0.2619047619047619,0.006169527896995708,51.0
Toshiba,XGB,48,0.01,row,0.004,0.46468165980361104,0.009716158298655164,44,110,55,384,3344,0.21052631578947367,0.08178438661710037,0.10300429184549356,113.0
Toshiba,XGB,48,0.01,op,0.20800000000000002,0.15932847640164713,0.001093333427173951,35,51,123,36,3692,0.1674641148325359,0.28688524590163933,0.009656652360515022,47.0
Toshiba,XGB,48,0.02,row,0.003,0.4751346214760849,0.012612314361377152,40,120,49,570,3158,0.19138755980861244,0.0547945205479452,0.15289699570815452,137.5
Toshiba,XGB,48,0.02,op,0.056,0.2827050997782705,0.0022921022021776256,46,78,85,64,3664,0.22009569377990432,0.24468085106382978,0.017167381974248927,52.0
Toshiba,XGB,48,0.05,row,0.002,0.5077605321507761,0.021035908383044047,32,130,47,963,2765,0.15311004784688995,0.028444444444444446,0.2583154506437768,243.0
Toshiba,XGB,48,0.05,op,0.009000000000000001,0.4138422553056699,0.005464772277243804,47,98,64,192,3536,0.22488038277511962,0.1394658753709199,0.05150214592274678,83.0
Toshiba,XGB,49,0.001,row,0.063,0.2261640798226164,0.00068052494080597,30,48,131,28,3700,0.14354066985645933,0.2830188679245283,0.0075107296137339056,52.0
Toshiba,XGB,49,0.005,row,0.003,0.39388660120367436,0.0035778991269303532,48,83,78,82,3646,0.22966507177033493,0.22535211267605634,0.021995708154506438,53.0
Toshiba,XGB,49,0.005,op,0.20600000000000002,0.2039911308203991,0.0005105290526491883,31,38,140,18,3710,0.14832535885167464,0.3563218390804598,0.004828326180257511,39.0
Toshiba,XGB,49,0.01,row,0.001,0.48242001900538484,0.011812954715315087,48,96,65,160,3568,0.22966507177033493,0.15789473684210525,0.04291845493562232,77.0
Toshiba,XGB,49,0.01,op,0.063,0.2261640798226164,0.00068052494080597,30,48,131,28,3700,0.14354066985645933,0.2830188679245283,0.0075107296137339056,52.0
Toshiba,XGB,49,0.02,row,0.001,0.48242001900538484,0.011812954715315087,48,96,65,160,3568,0.22966507177033493,0.15789473684210525,0.04291845493562232,77.0
Toshiba,XGB,49,0.02,op,0.007,0.34035476718403546,0.0023923943623083382,40,72,97,57,3671,0.19138755980861244,0.23668639053254437,0.01528969957081545,60.5
Toshiba,XGB,49,0.05,row,0.001,0.48242001900538484,0.011812954715315087,48,96,65,160,3568,0.22966507177033493,0.15789473684210525,0.04291845493562232,77.0
Toshiba,XGB,49,0.05,op,0.001,0.48242001900538484,0.011812954715315087,48,96,65,160,3568,0.22966507177033493,0.15789473684210525,0.04291845493562232,77.0
Toshiba,XGB,50,0.001,row,0.063,0.20684193854925562,0.0006515606732378559,34,47,128,24,3704,0.16267942583732056,0.3238095238095238,0.006437768240343348,41.0
Toshiba,XGB,50,0.005,row,0.002,0.41954387076338295,0.004866267645532586,47,90,72,112,3616,0.22488038277511962,0.18875502008032127,0.030042918454935622,56.0
Toshiba,XGB,50,0.005,op,0.911,0.1412733607855559,0.00046166876950858466,24,37,148,16,3712,0.11483253588516747,0.3116883116883117,0.004291845493562232,54.0
Toshiba,XGB,50,0.01,row,0.001,0.4751346214760849,0.008686844023629429,46,95,68,148,3580,0.22009569377990432,0.15916955017301038,0.03969957081545064,77.0
Toshiba,XGB,50,0.01,op,0.063,0.20684193854925562,0.0006515606732378559,34,47,128,24,3704,0.16267942583732056,0.3238095238095238,0.006437768240343348,41.0
Toshiba,XGB,50,0.02,row,0.001,0.4751346214760849,0.008686844023629429,46,95,68,148,3580,0.22009569377990432,0.15916955017301038,0.03969957081545064,77.0
Toshiba,XGB,50,0.02,op,0.006,0.33148558758314856,0.0025821509189928988,41,79,89,65,3663,0.19617224880382775,0.22162162162162163,0.017435622317596565,56.0
Toshiba,XGB,50,0.05,row,0.001,0.4751346214760849,0.008686844023629429,46,95,68,148,3580,0.22009569377990432,0.15916955017301038,0.03969957081545064,77.0
Toshiba,XGB,50,0.05,op,0.001,0.4751346214760849,0.008686844023629429,46,95,68,148,3580,0.22009569377990432,0.15916955017301038,0.03969957081545064,77.0
Toshiba,XGB,51,0.001,row,0.061,0.2012987012987013,0.0006378906217220638,35,47,127,24,3704,0.1674641148325359,0.330188679245283,0.006437768240343348,41.0
Toshiba,XGB,51,0.005,row,0.002,0.4181184668989547,0.004065013140844571,47,90,72,89,3639,0.22488038277511962,0.2079646017699115,0.023873390557939914,61.0
Toshiba,XGB,51,0.005,op,0.273,0.18720304086157744,0.0005633144000864055,28,44,137,18,3710,0.1339712918660287,0.3111111111111111,0.004828326180257511,47.0
Toshiba,XGB,51,0.01,row,0.001,0.4789356984478936,0.00883843271370554,45,98,66,155,3573,0.215311004784689,0.15100671140939598,0.04157725321888412,77.0
Toshiba,XGB,51,0.01,op,0.055,0.25340513145391197,0.0010661286711870774,39,59,111,35,3693,0.18660287081339713,0.2932330827067669,0.009388412017167383,46.0
Toshiba,XGB,51,0.02,row,0.001,0.4789356984478936,0.00883843271370554,45,98,66,155,3573,0.215311004784689,0.15100671140939598,0.04157725321888412,77.0
Toshiba,XGB,51,0.02,op,0.007,0.33211910041178333,0.002642921742068054,43,80,86,67,3661,0.20574162679425836,0.22631578947368422,0.017972103004291844,56.0
Toshiba,XGB,51,0.05,row,0.001,0.4789356984478936,0.00883843271370554,45,98,66,155,3573,0.215311004784689,0.15100671140939598,0.04157725321888412,77.0
Toshiba,XGB,51,0.05,op,0.001,0.4789356984478936,0.00883843271370554,45,98,66,155,3573,0.215311004784689,0.15100671140939598,0.04157725321888412,77.0
Toshiba,XGB,52,0.001,row,0.063,0.20319923978460563,0.0006085203130198173,35,44,130,22,3706,0.1674641148325359,0.3465346534653465,0.005901287553648069,39.0
Toshiba,XGB,52,0.005,row,0.002,0.4228698131137156,0.00457066969988417,47,89,73,112,3616,0.22488038277511962,0.18951612903225806,0.030042918454935622,56.0
Toshiba,XGB,52,0.005,op,0.8,0.1666138739309471,0.000461398075419163,27,36,146,14,3714,0.1291866028708134,0.35064935064935066,0.0037553648068669528,44.0
Toshiba,XGB,52,0.01,row,0.001,0.48257839721254353,0.008927491069125255,47,96,66,151,3577,0.22488038277511962,0.1598639455782313,0.04050429184549356,77.0
Toshiba,XGB,52,0.01,op,0.063,0.20319923978460563,0.0006085203130198173,35,44,130,22,3706,0.1674641148325359,0.3465346534653465,0.005901287553648069,39.0
Toshiba,XGB,52,0.02,row,0.001,0.48257839721254353,0.008927491069125255,47,96,66,151,3577,0.22488038277511962,0.1598639455782313,0.04050429184549356,77.0
Toshiba,XGB,52,0.02,op,0.009000000000000001,0.3181818181818182,0.0022573180116869465,40,78,91,69,3659,0.19138755980861244,0.21390374331550802,0.018508583690987124,57.0
Toshiba,XGB,52,0.05,row,0.001,0.48257839721254353,0.008927491069125255,47,96,66,151,3577,0.22488038277511962,0.1598639455782313,0.04050429184549356,77.0
Toshiba,XGB,52,0.05,op,0.001,0.48257839721254353,0.008927491069125255,47,96,66,151,3577,0.22488038277511962,0.1598639455782313,0.04050429184549356,77.0
Toshiba,XGB,53,0.001,row,0.131,0.18419385492556226,0.0007292498769018628,32,47,130,28,3700,0.15311004784688995,0.29906542056074764,0.0075107296137339056,46.0
Toshiba,XGB,53,0.001,op,0.8290000000000001,0.06873614190687362,0.00015091195485255699,10,15,184,5,3723,0.04784688995215311,0.3333333333333333,0.0013412017167381974,54.0
Toshiba,XGB,53,0.005,row,0.003,0.4117833386126069,0.0053058748467533084,47,94,68,128,3600,0.22488038277511962,0.17472118959107807,0.034334763948497854,66.0
Toshiba,XGB,53,0.005,op,0.189,0.1731073804244536,0.0005790146572728599,29,43,137,21,3707,0.13875598086124402,0.3118279569892473,0.005633047210300429,45.0
Toshiba,XGB,53,0.01,row,0.002,0.4274627811213177,0.00664716405983747,48,97,64,146,3582,0.22966507177033493,0.16494845360824742,0.039163090128755365,71.0
Toshiba,XGB,53,0.01,op,0.068,0.20636680392777954,0.0011581646615904306,34,56,119,41,3687,0.16267942583732056,0.2595419847328244,0.010997854077253219,46.0
Toshiba,XGB,53,0.02,row,0.001,0.4968324358568261,0.01927802096634,43,104,62,283,3445,0.20574162679425836,0.1,0.07591201716738197,90.0
Toshiba,XGB,53,0.02,op,0.009000000000000001,0.30361102312321825,0.002749575213300175,41,76,92,68,3660,0.19617224880382775,0.22162162162162163,0.018240343347639486,56.0
Toshiba,XGB,53,0.05,row,0.001,0.4968324358568261,0.01927802096634,43,104,62,283,3445,0.20574162679425836,0.1,0.07591201716738197,90.0
Toshiba,XGB,53,0.05,op,0.002,0.4274627811213177,0.00664716405983747,48,97,64,146,3582,0.22966507177033493,0.16494845360824742,0.039163090128755365,71.0
Toshiba,XGB,54,0.001,row,0.148,0.18942033576179917,0.0005911958912968331,26,45,138,22,3706,0.12440191387559808,0.27956989247311825,0.005901287553648069,51.0
Toshiba,XGB,54,0.005,row,0.003,0.4401330376940133,0.005092703251333777,47,94,68,124,3604,0.22488038277511962,0.17735849056603772,0.033261802575107295,67.0
Toshiba,XGB,54,0.005,op,0.795,0.13652201457079505,0.000348247946040923,25,33,151,10,3718,0.11961722488038277,0.36764705882352944,0.002682403433476395,44.5
Toshiba,XGB,54,0.01,row,0.002,0.4585049097244219,0.006435751975999179,47,96,66,144,3584,0.22488038277511962,0.16376306620209058,0.03862660944206009,68.0
Toshiba,XGB,54,0.01,op,0.065,0.23075704783021855,0.0012284097777953429,34,63,112,41,3687,0.16267942583732056,0.2463768115942029,0.010997854077253219,55.0
Toshiba,XGB,54,0.02,row,0.001,0.48590433956287615,0.0136155066567737,48,99,62,245,3483,0.22966507177033493,0.12244897959183673,0.06571888412017167,77.0
Toshiba,XGB,54,0.02,op,0.010000000000000002,0.29347481786506174,0.0023374434621557484,40,74,95,70,3658,0.19138755980861244,0.21739130434782608,0.018776824034334765,59.0
Toshiba,XGB,54,0.05,row,0.001,0.48590433956287615,0.0136155066567737,48,99,62,245,3483,0.22966507177033493,0.12244897959183673,0.06571888412017167,77.0
Toshiba,XGB,54,0.05,op,0.002,0.4585049097244219,0.006435751975999179,47,96,66,144,3584,0.22488038277511962,0.16376306620209058,0.03862660944206009,68.0
Toshiba,XGB,55,0.001,row,0.079,0.2203040861577447,0.0008598597750477978,33,53,123,30,3698,0.15789473684210525,0.28448275862068967,0.008047210300429184,45.0
